timestamp,itr,classifier,num_features,dataset,train_acc,train_time,test_acc,test_time,generate_kernel_time,apply_kernel_on_train_time,apply_kernel_on_test_time,train_transform_time,test_transform_time,physical_cores,logical_cores,max_freq,min_freq,memory
2026-04-12 15:27:51,0,rf_MultiRocket_49728,49728,InsectWingbeatSound,-1,0.3791578340005799,0.6676767676767676,0.22444479099976888,0.03005250000023807,0.10141116699924169,0.929045082999437,7.425000148941763e-05,0.0007195420002972241,10,10,4,0,17.0
