timestamp,itr,classifier,num_features,dataset,train_acc,train_time,test_acc,test_time,generate_kernel_time,apply_kernel_on_train_time,apply_kernel_on_test_time,train_transform_time,test_transform_time,physical_cores,logical_cores,max_freq,min_freq,memory
2026-04-12 17:51:00,0,MultiRocket_10000,10000,ElectricDevices,-1,9.197102791000361,0.7286992607962651,0.16838662500049395,0.006049542000255315,0.47686958399935975,0.39266395900085627,0.0006713750008202624,0.0007193340006779181,10,10,4,0,17.0
