timestamp,itr,classifier,num_features,dataset,train_acc,train_time,test_acc,test_time,generate_kernel_time,apply_kernel_on_train_time,apply_kernel_on_test_time,train_transform_time,test_transform_time,physical_cores,logical_cores,max_freq,min_freq,memory
2026-04-12 17:55:36,0,mlp_MultiRocket_49728,49728,ElectricDevices,-1,86.72802670800229,0.6433666191155493,0.8533575000001292,0.015070166999066714,1.7871968330000527,1.6665840419991582,0.000867416998517001,0.0006323750021692831,10,10,4,0,17.0
