timestamp,itr,classifier,num_features,dataset,train_acc,train_time,test_acc,test_time,generate_kernel_time,apply_kernel_on_train_time,apply_kernel_on_test_time,train_transform_time,test_transform_time,physical_cores,logical_cores,max_freq,min_freq,memory
2026-04-12 17:58:10,0,MultiRocket_10000,10000,Crop,-1,3.981796874999418,0.7486309523809523,0.37685420799971325,0.003193540997017408,0.2307470409978123,0.49059166599909076,0.00039770799776306376,0.0007254580013977829,10,10,4,0,17.0
