timestamp,itr,classifier,num_features,dataset,train_acc,train_time,test_acc,test_time,generate_kernel_time,apply_kernel_on_train_time,apply_kernel_on_test_time,train_transform_time,test_transform_time,physical_cores,logical_cores,max_freq,min_freq,memory
2026-04-12 18:03:11,0,ker7_MultiRocket_20720,20720,Crop,-1,12.621511707999161,0.7517261904761905,0.7518071249978675,0.00440770799832535,0.369528209001146,0.8288674169998558,0.00036620900209527463,0.0007026670027698856,10,10,4,0,17.0
