timestamp,itr,classifier,num_features,dataset,train_acc,train_time,test_acc,test_time,generate_kernel_time,apply_kernel_on_train_time,apply_kernel_on_test_time,train_transform_time,test_transform_time,physical_cores,logical_cores,max_freq,min_freq,memory
2026-04-12 17:52:42,0,var_MultiRocket_62160,62160,ElectricDevices,-1,26.466493166000873,0.7351835040850733,1.0457054580001568,0.014984124998591142,1.987412292000954,1.7491195420006989,0.0009703750001790468,0.0013470000012603123,10,10,4,0,17.0
