timestamp,itr,classifier,num_features,dataset,train_acc,train_time,test_acc,test_time,generate_kernel_time,apply_kernel_on_train_time,apply_kernel_on_test_time,train_transform_time,test_transform_time,physical_cores,logical_cores,max_freq,min_freq,memory
2026-04-12 18:00:30,0,skew_MultiRocket_62160,62160,Crop,-1,11.79147466699942,0.7480357142857142,5.370255084002565,0.009826417001022492,1.0063826250006969,2.2330995419979445,0.00031258400122169405,0.0007269579982676078,10,10,4,0,17.0
