timestamp,itr,classifier,num_features,dataset,train_acc,train_time,test_acc,test_time,generate_kernel_time,apply_kernel_on_train_time,apply_kernel_on_test_time,train_transform_time,test_transform_time,physical_cores,logical_cores,max_freq,min_freq,memory
2026-04-12 18:01:40,0,mlp_MultiRocket_49728,49728,Crop,-1,36.735355875000096,0.7288095238095238,1.7986802500017802,0.009519499999441905,0.8812106670011417,1.95333516699975,0.0003123339993180707,0.0006672500021522865,10,10,4,0,17.0
