timestamp,itr,classifier,num_features,dataset,train_acc,train_time,test_acc,test_time,generate_kernel_time,apply_kernel_on_train_time,apply_kernel_on_test_time,train_transform_time,test_transform_time,physical_cores,logical_cores,max_freq,min_freq,memory
2026-04-12 18:02:37,0,rf_MultiRocket_49728,49728,Crop,-1,16.69468783299817,0.7599404761904762,1.9180423750003683,0.009182249999867054,0.888520749998861,2.0364328750001732,0.0003271249988756608,0.0006820829985372256,10,10,4,0,17.0
