timestamp,itr,classifier,num_features,dataset,train_acc,train_time,test_acc,test_time,generate_kernel_time,apply_kernel_on_train_time,apply_kernel_on_test_time,train_transform_time,test_transform_time,physical_cores,logical_cores,max_freq,min_freq,memory
2026-04-12 17:57:33,0,ker7_MultiRocket_20720,20720,ElectricDevices,-1,15.262001415998384,0.7174166774737388,0.3579695840016939,0.006802582996897399,0.7728754169984313,0.6641234580019955,0.0008829999969748314,0.0007230420014820993,10,10,4,0,17.0
